date,tournament,player_1,player_2,elo_1,elo_2,odds_1,odds_2,imp_prob_1,imp_prob_2,est_prob_1,est_prob_2,value_diff_1,value_diff_2,bet_type
2025-05-09,Internazionali BNL d'Italia,Djere L.,Michelsen A.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Michelsen A.
2025-05-09,Internazionali BNL d'Italia,Musetti L.,Virtanen O.,1500,1500,1.07,9.0,0.935,0.111,0.5,0.5,-0.435,0.389,value_Virtanen O.
2025-05-09,Internazionali BNL d'Italia,Medvedev D.,Norrie C.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Norrie C.
2025-05-09,Internazionali BNL d'Italia,Humbert U.,Moutet C.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-05-09,Internazionali BNL d'Italia,Kopriva V.,Baez S.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Kopriva V.
2025-05-09,Internazionali BNL d'Italia,Gaubas V.,Shapovalov D.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Gaubas V.
2025-05-09,Internazionali BNL d'Italia,Rune H.,Comesana F.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Comesana F.
2025-05-09,Internazionali BNL d'Italia,Draper J.,Darderi L.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Darderi L.
2025-05-09,Internazionali BNL d'Italia,Zverev A.,Ugo Carabelli C.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Ugo Carabelli C.
2025-05-10,Internazionali BNL d'Italia,Paul T.,Bautista Agut R.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Bautista Agut R.
2025-05-10,Internazionali BNL d'Italia,Berrettini M.,Fearnley J.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Fearnley J.
2025-05-10,Internazionali BNL d'Italia,Marozsan F.,Rublev A.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-05-10,Internazionali BNL d'Italia,Ofner S.,Tiafoe F.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-05-10,Internazionali BNL d'Italia,Machac T.,Tien L.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Tien L.
2025-05-10,Internazionali BNL d'Italia,Korda S.,Vukic A.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Vukic A.
2025-05-10,Internazionali BNL d'Italia,Hurkacz H.,Martinez P.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-05-10,Internazionali BNL d'Italia,Ruud C.,Bublik A.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Bublik A.
2025-05-10,Internazionali BNL d'Italia,Giron M.,Fritz T.,1500,1500,5.0,1.17,0.2,0.855,0.5,0.5,0.3,-0.355,value_Giron M.
2025-05-10,Internazionali BNL d'Italia,De Jong J.,Davidovich Fokina A.,1500,1500,3.5,1.3,0.286,0.769,0.5,0.5,0.214,-0.269,value_De Jong J.
2025-05-10,Internazionali BNL d'Italia,Mensik J.,Gigante M.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Gigante M.
2025-05-10,Internazionali BNL d'Italia,Cerundolo F.,Jarry N.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Jarry N.
2025-05-10,Internazionali BNL d'Italia,Dellien H.,Seyboth Wild T.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-05-10,Internazionali BNL d'Italia,Munar J.,Shelton B.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-05-10,Internazionali BNL d'Italia,Sinner J.,Navone M.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Navone M.
2025-05-10,Internazionali BNL d'Italia,De Minaur A.,Nardi L.,1500,1500,1.1,7.0,0.909,0.143,0.5,0.5,-0.409,0.357,value_Nardi L.
2025-05-11,Internazionali BNL d'Italia,Medvedev D.,Popyrin A.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Popyrin A.
2025-05-11,Internazionali BNL d'Italia,Fils A.,Tsitsipas S.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-11,Internazionali BNL d'Italia,Moutet C.,Rune H.,1500,1500,4.5,1.2,0.222,0.833,0.5,0.5,0.278,-0.333,value_Moutet C.
2025-05-11,Internazionali BNL d'Italia,Musetti L.,Nakashima B.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Nakashima B.
2025-05-11,Internazionali BNL d'Italia,Zverev A.,Gaubas V.,1500,1500,1.05,11.0,0.952,0.091,0.5,0.5,-0.452,0.409,value_Gaubas V.
2025-05-11,Internazionali BNL d'Italia,Draper J.,Kopriva V.,1500,1500,1.1,7.0,0.909,0.143,0.5,0.5,-0.409,0.357,value_Kopriva V.
2025-05-11,Internazionali BNL d'Italia,Khachanov K.,Passaro F.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Passaro F.
2025-05-11,Internazionali BNL d'Italia,Alcaraz C.,Djere L.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Djere L.
2025-05-12,Internazionali BNL d'Italia,Paul T.,Machac T.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-12,Internazionali BNL d'Italia,De Minaur A.,Dellien H.,1500,1500,1.06,10.0,0.943,0.1,0.5,0.5,-0.443,0.4,value_Dellien H.
2025-05-12,Internazionali BNL d'Italia,Mensik J.,Marozsan F.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-05-12,Internazionali BNL d'Italia,Hurkacz H.,Giron M.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Giron M.
2025-05-12,Internazionali BNL d'Italia,Cerundolo F.,Ofner S.,1500,1500,1.14,5.5,0.877,0.182,0.5,0.5,-0.377,0.318,value_Ofner S.
2025-05-12,Internazionali BNL d'Italia,Sinner J.,De Jong J.,1500,1500,1.06,10.0,0.943,0.1,0.5,0.5,-0.443,0.4,value_De Jong J.
2025-05-12,Internazionali BNL d'Italia,Munar J.,Korda S.,1500,1500,2.2,1.67,0.455,0.599,0.5,0.5,0.045,-0.099,none
2025-05-12,Internazionali BNL d'Italia,Ruud C.,Berrettini M.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-05-13,Internazionali BNL d'Italia,Alcaraz C.,Khachanov K.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Khachanov K.
2025-05-13,Internazionali BNL d'Italia,Draper J.,Moutet C.,1500,1500,1.1,7.0,0.909,0.143,0.5,0.5,-0.409,0.357,value_Moutet C.
2025-05-13,Internazionali BNL d'Italia,Hurkacz H.,Mensik J.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Hurkacz H.
2025-05-13,Internazionali BNL d'Italia,Musetti L.,Medvedev D.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Medvedev D.
2025-05-13,Internazionali BNL d'Italia,Sinner J.,Cerundolo F.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Cerundolo F.
2025-05-13,Internazionali BNL d'Italia,Zverev A.,Fils A.,1500,1500,1.57,2.38,0.637,0.42,0.5,0.5,-0.137,0.08,none
2025-05-13,Internazionali BNL d'Italia,Paul T.,De Minaur A.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-05-14,Internazionali BNL d'Italia,Ruud C.,Munar J.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Munar J.
2025-05-14,Internazionali BNL d'Italia,Alcaraz C.,Draper J.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Draper J.
2025-05-14,Internazionali BNL d'Italia,Musetti L.,Zverev A.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-05-15,Internazionali BNL d'Italia,Paul T.,Hurkacz H.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Hurkacz H.
2025-05-15,Internazionali BNL d'Italia,Sinner J.,Ruud C.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Ruud C.
2025-05-16,Internazionali BNL d'Italia,Alcaraz C.,Musetti L.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Musetti L.
2025-05-16,Internazionali BNL d'Italia,Sinner J.,Paul T.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Paul T.
2025-05-18,Internazionali BNL d'Italia,Alcaraz C.,Sinner J.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-05-18,Geneva Open,Popyrin A.,Jarry N.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-05-18,Geneva Open,Borges N.,Michelsen A.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-19,Geneva Open,Fearnley J.,Lajovic D.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-05-19,Geneva Open,Ofner S.,Gakhov I.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Gakhov I.
2025-05-19,Geneva Open,Nishikori K.,Tien L.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-05-19,Geneva Open,Halys Q.,Munar J.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Halys Q.
2025-05-19,Geneva Open,Arnaldi M.,Gaston H.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Gaston H.
2025-05-19,Geneva Open,Norrie C.,Stricker D.,1500,1500,1.33,3.4,0.752,0.294,0.5,0.5,-0.252,0.206,value_Stricker D.
2025-05-19,Geneva Open,Fucsovics M.,Bergs Z.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-20,Geneva Open,Rinderknech A.,Kecmanovic M.,1500,1500,2.75,1.44,0.364,0.694,0.5,0.5,0.136,-0.194,value_Rinderknech A.
2025-05-20,Geneva Open,Hurkacz H.,Cazaux A.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Cazaux A.
2025-05-20,Geneva Open,Marozsan F.,Sell K.,1500,1500,1.1,7.0,0.909,0.143,0.5,0.5,-0.409,0.357,value_Sell K.
2025-05-21,Geneva Open,Fritz T.,Halys Q.,1500,1500,1.22,4.33,0.82,0.231,0.5,0.5,-0.32,0.269,value_Halys Q.
2025-05-21,Geneva Open,Khachanov K.,Nishikori K.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Nishikori K.
2025-05-21,Geneva Open,Ofner S.,Borges N.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-05-21,Geneva Open,Arnaldi M.,Marozsan F.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-05-21,Geneva Open,Hurkacz H.,Rinderknech A.,1500,1500,1.3,3.5,0.769,0.286,0.5,0.5,-0.269,0.214,value_Rinderknech A.
2025-05-21,Geneva Open,Djokovic N.,Fucsovics M.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Fucsovics M.
2025-05-21,Geneva Open,Popyrin A.,Fearnley J.,1500,1500,1.91,1.91,0.524,0.524,0.5,0.5,-0.024,-0.024,none
2025-05-21,Geneva Open,Norrie C.,Machac T.,1500,1500,2.5,1.53,0.4,0.654,0.5,0.5,0.1,-0.154,none
2025-05-22,Geneva Open,Ofner S.,Khachanov K.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Ofner S.
2025-05-22,Geneva Open,Hurkacz H.,Fritz T.,1500,1500,2.3,1.62,0.435,0.617,0.5,0.5,0.065,-0.117,none
2025-05-22,Geneva Open,Djokovic N.,Arnaldi M.,1500,1500,1.29,3.75,0.775,0.267,0.5,0.5,-0.275,0.233,value_Arnaldi M.
2025-05-22,Geneva Open,Norrie C.,Popyrin A.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-05-23,Geneva Open,Hurkacz H.,Ofner S.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Ofner S.
2025-05-23,Geneva Open,Djokovic N.,Norrie C.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Norrie C.
2025-05-24,Geneva Open,Djokovic N.,Hurkacz H.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Hurkacz H.
2025-05-18,Hamburg Open,Darderi L.,Dedura D.,1500,1500,1.08,8.0,0.926,0.125,0.5,0.5,-0.426,0.375,value_Dedura D.
2025-05-18,Hamburg Open,Cerundolo F.,Martinez P.,1500,1500,1.17,5.0,0.855,0.2,0.5,0.5,-0.355,0.3,value_Martinez P.
2025-05-19,Hamburg Open,Nakashima B.,Collignon R.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-05-19,Hamburg Open,Bautista Agut R.,Giron M.,1500,1500,1.8,2.0,0.556,0.5,0.5,0.5,-0.056,0.0,none
2025-05-19,Hamburg Open,Rublev A.,Dzumhur D.,1500,1500,1.2,4.5,0.833,0.222,0.5,0.5,-0.333,0.278,value_Dzumhur D.
2025-05-19,Hamburg Open,Muller A.,Ymer E.,1500,1500,1.4,3.0,0.714,0.333,0.5,0.5,-0.214,0.167,value_Ymer E.
2025-05-19,Hamburg Open,Lehecka J.,Gojo B.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Gojo B.
2025-05-19,Hamburg Open,Zverev A.,Kovacevic A.,1500,1500,1.04,13.0,0.962,0.077,0.5,0.5,-0.462,0.423,value_Kovacevic A.
2025-05-19,Hamburg Open,Engel J.,Struff J.L.,1500,1500,4.0,1.25,0.25,0.8,0.5,0.5,0.25,-0.3,value_Engel J.
2025-05-20,Hamburg Open,Cobolli F.,Sachko V.,1500,1500,1.25,4.0,0.8,0.25,0.5,0.5,-0.3,0.25,value_Sachko V.
2025-05-20,Hamburg Open,Etcheverry T.,Comesana F.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-05-20,Hamburg Open,Tiafoe F.,Bu Y.,1500,1500,1.5,2.63,0.667,0.38,0.5,0.5,-0.167,0.12,value_Bu Y.
2025-05-20,Hamburg Open,Ugo Carabelli C.,Baez S.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-05-20,Hamburg Open,Davidovich Fokina A.,Monfils G.,1500,1500,1.36,3.2,0.735,0.312,0.5,0.5,-0.235,0.188,value_Monfils G.
2025-05-20,Hamburg Open,Mpetshi G.,Bublik A.,1500,1500,2.0,1.8,0.5,0.556,0.5,0.5,0.0,-0.056,none
2025-05-20,Hamburg Open,Auger-Aliassime F.,Altmaier D.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-21,Hamburg Open,Bautista Agut R.,Tiafoe F.,1500,1500,2.38,1.57,0.42,0.637,0.5,0.5,0.08,-0.137,none
2025-05-21,Hamburg Open,Lehecka J.,Cerundolo F.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Lehecka J.
2025-05-21,Hamburg Open,Etcheverry T.,Ugo Carabelli C.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-21,Hamburg Open,Rublev A.,Engel J.,1500,1500,1.1,7.0,0.909,0.143,0.5,0.5,-0.409,0.357,value_Engel J.
2025-05-21,Hamburg Open,Cobolli F.,Davidovich Fokina A.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Cobolli F.
2025-05-21,Hamburg Open,Muller A.,Zverev A.,1500,1500,7.0,1.1,0.143,0.909,0.5,0.5,0.357,-0.409,value_Muller A.
2025-05-21,Hamburg Open,Darderi L.,Nakashima B.,1500,1500,1.67,2.2,0.599,0.455,0.5,0.5,-0.099,0.045,none
2025-05-21,Hamburg Open,Auger-Aliassime F.,Mpetshi G.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Mpetshi G.
2025-05-22,Hamburg Open,Etcheverry T.,Lehecka J.,1500,1500,2.63,1.5,0.38,0.667,0.5,0.5,0.12,-0.167,value_Etcheverry T.
2025-05-22,Hamburg Open,Cobolli F.,Bautista Agut R.,1500,1500,1.62,2.3,0.617,0.435,0.5,0.5,-0.117,0.065,none
2025-05-22,Hamburg Open,Rublev A.,Darderi L.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Darderi L.
2025-05-22,Hamburg Open,Auger-Aliassime F.,Muller A.,1500,1500,1.44,2.75,0.694,0.364,0.5,0.5,-0.194,0.136,value_Muller A.
2025-05-23,Hamburg Open,Cobolli F.,Etcheverry T.,1500,1500,2.1,1.73,0.476,0.578,0.5,0.5,0.024,-0.078,none
2025-05-23,Hamburg Open,Rublev A.,Auger-Aliassime F.,1500,1500,1.73,2.1,0.578,0.476,0.5,0.5,-0.078,0.024,none
2025-05-24,Hamburg Open,Cobolli F.,Rublev A.,1500,1500,3.0,1.4,0.333,0.714,0.5,0.5,0.167,-0.214,value_Cobolli F.
